unit_price,promotion,day_of_week,month,quarter,lag_1,lag_7,rolling_7,product_encoded,aisle_encoded
4.69,1,5,7,3,1.0,1.0,2.0,7,3
28.04,1,3,7,3,1.0,5.0,1.8571428571428572,7,5
4.05,1,3,7,3,4.0,1.0,2.4285714285714284,7,5
14.84,1,5,7,3,5.0,2.0,2.2857142857142856,7,8
28.01,1,5,8,3,0.0,0.0,0.0,8,8
28.54,1,4,8,3,5.0,0.0,0.0,8,9
7.36,1,0,9,3,2.0,0.0,0.0,8,1
23.94,1,2,9,3,5.0,0.0,0.0,8,1
26.81,1,4,9,3,1.0,0.0,0.0,8,9
8.9,1,1,10,4,5.0,0.0,0.0,8,10
20.24,1,3,10,4,2.0,0.0,3.0,8,4
8.75,1,4,10,4,1.0,5.0,2.4285714285714284,8,7
6.45,1,4,10,4,1.0,2.0,2.7142857142857144,8,7
29.56,1,2,10,4,4.0,5.0,2.4285714285714284,8,9
3.64,1,5,10,4,3.0,1.0,2.5714285714285716,8,2
28.38,1,1,11,4,2.0,5.0,2.142857142857143,8,10
12.26,1,2,11,4,2.0,2.0,2.4285714285714284,8,6
14.52,1,6,11,4,4.0,1.0,2.5714285714285716,8,9
17.17,1,1,11,4,2.0,1.0,2.5714285714285716,8,3
5.26,1,3,11,4,1.0,4.0,2.2857142857142856,8,9
18.83,1,4,11,4,2.0,3.0,2.4285714285714284,8,3
23.43,1,1,11,4,4.0,2.0,2.857142857142857,8,0
29.53,1,3,11,4,5.0,2.0,3.2857142857142856,8,2
13.13,1,5,12,4,5.0,4.0,3.2857142857142856,8,7
12.95,0,6,12,4,4.0,2.0,3.4285714285714284,8,5
18.66,1,6,12,4,3.0,1.0,4.0,8,5
11.31,1,5,2,1,5.0,2.0,4.428571428571429,8,0
9.6,0,3,2,1,5.0,4.0,4.142857142857143,8,7
26.64,1,6,2,1,2.0,5.0,4.0,8,3
9.26,1,2,3,1,4.0,5.0,3.4285714285714284,8,5
6.11,1,4,3,1,1.0,4.0,3.4285714285714284,8,0
6.52,1,5,3,1,4.0,3.0,3.2857142857142856,8,3
20.21,1,6,3,1,2.0,5.0,2.857142857142857,8,8
23.33,1,0,3,1,2.0,5.0,2.7142857142857144,8,8
19.42,1,1,3,1,4.0,2.0,2.857142857142857,8,8
2.25,1,6,3,1,3.0,4.0,3.0,8,8
17.53,1,2,4,2,5.0,1.0,3.5714285714285716,8,8
10.5,1,4,4,2,5.0,4.0,3.142857142857143,8,8
15.3,1,5,4,2,1.0,2.0,3.2857142857142856,8,3
7.79,0,2,5,2,3.0,2.0,3.2857142857142856,8,9
8.5,1,6,5,2,2.0,4.0,3.0,8,10
24.23,1,2,5,2,2.0,3.0,3.142857142857143,8,2
15.06,1,3,6,2,4.0,5.0,3.0,8,9
20.66,1,6,8,3,4.0,5.0,2.4285714285714284,8,9
8.29,1,6,8,3,1.0,1.0,2.7142857142857144,8,2
19.48,1,6,8,3,3.0,3.0,2.4285714285714284,8,7
22.95,1,1,8,3,1.0,2.0,2.7142857142857144,8,4
2.46,0,1,9,3,4.0,2.0,2.7142857142857144,8,6
21.21,1,2,9,3,2.0,4.0,2.2857142857142856,8,3
9.67,0,3,10,4,1.0,4.0,2.142857142857143,8,6
29.61,1,6,10,4,3.0,1.0,2.4285714285714284,8,1
18.72,1,1,10,4,3.0,3.0,2.142857142857143,8,2
24.11,1,4,10,4,1.0,1.0,2.4285714285714284,8,0
5.16,1,5,10,4,3.0,4.0,2.142857142857143,8,1
8.54,0,1,10,4,2.0,2.0,2.5714285714285716,8,7
6.98,1,5,10,4,5.0,1.0,2.857142857142857,8,2
10.73,1,1,11,4,3.0,3.0,2.857142857142857,8,4
20.71,1,1,11,4,3.0,3.0,3.0,8,4
21.93,0,1,11,4,4.0,1.0,3.4285714285714284,8,7
3.26,1,2,11,4,4.0,3.0,3.7142857142857144,8,0
7.93,1,0,11,4,5.0,2.0,4.142857142857143,8,1
24.1,1,6,11,4,5.0,5.0,3.7142857142857144,8,7
16.81,1,3,12,4,2.0,3.0,4.0,8,6
19.52,1,4,12,4,5.0,3.0,4.142857142857143,8,9
24.93,1,2,12,4,4.0,4.0,3.7142857142857144,8,9
9.71,1,5,12,4,1.0,4.0,3.4285714285714284,8,1
17.19,1,3,1,1,2.0,5.0,3.4285714285714284,8,8
27.33,1,5,3,1,5.0,5.0,3.0,8,8
4.01,1,4,3,1,2.0,2.0,3.4285714285714284,8,6
8.79,0,4,3,1,5.0,5.0,3.0,8,0
27.98,1,1,4,2,2.0,4.0,2.7142857142857144,8,5
12.45,1,2,4,2,2.0,1.0,2.7142857142857144,8,8
14.89,0,5,4,2,1.0,2.0,2.7142857142857144,8,6
28.0,1,1,4,2,2.0,5.0,2.142857142857143,8,4
17.29,1,3,5,2,1.0,2.0,2.0,8,6
17.02,0,4,5,2,1.0,5.0,1.7142857142857142,8,5
29.45,1,4,5,2,3.0,2.0,2.142857142857143,8,7
19.24,1,1,5,2,5.0,2.0,2.0,8,2
3.06,1,2,5,2,1.0,1.0,2.142857142857143,8,4
8.71,0,3,5,2,2.0,2.0,2.0,8,0
29.24,0,0,5,2,1.0,1.0,2.0,8,8
5.94,1,1,6,2,1.0,1.0,2.5714285714285716,8,0
16.98,1,2,6,2,5.0,3.0,2.7142857142857144,8,1
18.23,1,1,6,2,4.0,5.0,2.7142857142857144,8,6
18.03,1,3,6,2,5.0,1.0,3.2857142857142856,8,5
12.26,1,1,6,2,5.0,2.0,3.5714285714285716,8,8
5.48,1,5,6,2,4.0,1.0,3.7142857142857144,8,0
29.28,1,1,7,3,2.0,1.0,3.7142857142857144,8,2
14.23,0,5,7,3,1.0,5.0,3.142857142857143,8,9
22.38,1,0,7,3,1.0,4.0,2.857142857142857,8,4
5.25,1,6,7,3,2.0,5.0,2.4285714285714284,8,7
7.09,1,1,7,3,2.0,5.0,2.142857142857143,8,3
14.1,1,5,8,3,3.0,4.0,1.8571428571428572,8,0
27.13,1,5,8,3,0.0,0.0,0.0,9,2
15.71,1,6,8,3,2.0,0.0,0.0,9,3
3.54,1,2,8,3,4.0,0.0,0.0,9,8
7.11,1,3,9,3,4.0,0.0,0.0,9,5
17.04,1,1,9,3,1.0,0.0,0.0,9,10
3.69,1,5,9,3,1.0,0.0,0.0,9,9
17.56,1,1,10,4,3.0,0.0,2.2857142857142856,9,6
17.65,1,1,10,4,1.0,2.0,2.4285714285714284,9,3
13.53,1,2,10,4,3.0,4.0,2.4285714285714284,9,9
8.8,1,4,10,4,4.0,4.0,2.142857142857143,9,0
2.97,1,5,10,4,2.0,1.0,2.7142857142857144,9,8
27.2,1,0,11,4,5.0,1.0,3.2857142857142856,9,4
5.67,1,4,12,4,5.0,3.0,3.2857142857142856,9,1
21.3,1,1,12,4,3.0,1.0,3.4285714285714284,9,7
23.48,1,3,12,4,2.0,3.0,3.4285714285714284,9,7
12.04,1,6,12,4,3.0,4.0,3.142857142857143,9,6
8.94,0,6,12,4,2.0,2.0,3.2857142857142856,9,10
12.23,1,4,1,1,3.0,5.0,3.142857142857143,9,4
14.49,0,2,1,1,4.0,5.0,2.5714285714285716,9,0
14.0,1,5,1,1,1.0,3.0,2.857142857142857,9,5
8.35,1,6,1,1,5.0,2.0,2.7142857142857144,9,6
13.74,1,5,1,1,1.0,3.0,2.5714285714285716,9,3
20.84,1,3,2,1,2.0,2.0,2.5714285714285716,9,5
1.13,1,3,2,1,2.0,3.0,2.857142857142857,9,1
25.1,1,3,2,1,5.0,4.0,3.0,9,4
22.6,1,4,2,1,5.0,1.0,3.5714285714285716,9,6
25.22,1,6,2,1,5.0,5.0,3.5714285714285716,9,9
28.2,1,1,3,1,5.0,1.0,3.7142857142857144,9,0
12.23,1,4,4,2,2.0,2.0,4.0,9,0
2.38,1,2,4,2,4.0,2.0,3.857142857142857,9,4
19.69,1,0,4,2,1.0,5.0,3.2857142857142856,9,7
14.37,1,4,4,2,1.0,5.0,3.2857142857142856,9,7
3.4,0,2,5,2,5.0,5.0,3.0,9,4
4.23,1,4,5,2,3.0,5.0,3.0,9,5
22.31,1,5,5,2,5.0,2.0,3.4285714285714284,9,10
10.26,1,2,5,2,5.0,4.0,3.142857142857143,9,6
4.39,1,5,5,2,2.0,1.0,3.2857142857142856,9,0
29.53,1,0,5,2,2.0,1.0,3.5714285714285716,9,8
29.4,0,4,5,2,3.0,5.0,3.142857142857143,9,10
15.17,1,1,5,2,2.0,3.0,3.0,9,3
16.01,1,3,5,2,2.0,5.0,2.4285714285714284,9,8
24.56,0,1,6,2,1.0,5.0,1.8571428571428572,9,1
13.31,1,1,6,2,1.0,2.0,2.0,9,10
8.88,1,3,6,2,3.0,2.0,1.8571428571428572,9,6
29.42,1,3,6,2,1.0,3.0,1.5714285714285714,9,7
28.81,0,1,7,3,1.0,2.0,1.4285714285714286,9,6
19.56,1,1,7,3,1.0,2.0,1.4285714285714286,9,6
23.86,0,5,7,3,2.0,1.0,1.7142857142857142,9,5
14.63,1,0,7,3,3.0,1.0,1.8571428571428572,9,6
13.72,1,3,7,3,2.0,3.0,2.0,9,0
4.09,1,3,7,3,4.0,1.0,2.142857142857143,9,7
11.36,1,4,7,3,2.0,1.0,2.142857142857143,9,6
26.67,0,3,8,3,1.0,1.0,2.2857142857142856,9,10
3.88,1,4,8,3,2.0,2.0,2.142857142857143,9,5
7.12,1,5,8,3,1.0,3.0,2.0,9,8
2.46,0,1,8,3,2.0,2.0,2.2857142857142856,9,3
8.7,0,2,8,3,4.0,4.0,2.4285714285714284,9,7
10.51,1,2,9,3,5.0,2.0,2.2857142857142856,9,8
17.97,1,6,9,3,1.0,1.0,2.5714285714285716,9,8
25.7,1,0,9,3,3.0,2.0,2.4285714285714284,9,3
23.81,1,3,9,3,1.0,1.0,2.4285714285714284,9,5
13.11,1,3,10,4,1.0,2.0,2.4285714285714284,9,8
21.28,1,0,10,4,2.0,4.0,2.142857142857143,9,6
4.16,1,2,11,4,2.0,5.0,2.142857142857143,9,8
11.23,1,4,11,4,5.0,1.0,2.2857142857142856,9,4
5.1,1,4,11,4,2.0,3.0,2.142857142857143,9,0
3.76,1,5,11,4,2.0,1.0,2.4285714285714284,9,8
28.4,1,6,11,4,3.0,1.0,2.4285714285714284,9,8
20.65,1,1,11,4,1.0,2.0,2.4285714285714284,9,1
8.08,1,2,11,4,2.0,2.0,2.2857142857142856,9,9
8.73,1,0,12,4,1.0,5.0,1.8571428571428572,9,5
6.91,1,2,12,4,2.0,2.0,2.0,9,7
25.44,1,6,12,4,3.0,2.0,2.4285714285714284,9,6
11.33,1,6,12,4,5.0,3.0,2.5714285714285716,9,1
8.92,1,0,12,4,4.0,1.0,3.0,9,9
20.45,1,0,1,1,4.0,2.0,2.857142857142857,9,5
2.35,1,5,2,1,1.0,1.0,3.0,9,8
18.11,1,0,2,1,2.0,2.0,2.857142857142857,9,2
17.01,1,0,3,1,1.0,3.0,2.857142857142857,9,3
3.98,0,4,3,1,3.0,5.0,2.5714285714285716,9,9
13.06,1,6,3,1,3.0,4.0,2.142857142857143,9,10
27.6,1,4,3,1,1.0,4.0,1.7142857142857142,9,8
1.68,1,5,3,1,1.0,1.0,2.142857142857143,9,7
12.37,0,3,3,1,4.0,2.0,2.142857142857143,9,10
26.45,1,5,3,1,2.0,1.0,2.2857142857142856,9,0
15.16,1,0,3,1,2.0,3.0,2.5714285714285716,9,7
20.85,1,3,3,1,5.0,3.0,2.2857142857142856,9,2
14.82,1,5,3,1,1.0,1.0,2.857142857142857,9,9
24.28,1,6,3,1,5.0,1.0,3.4285714285714284,9,7
29.74,1,3,4,2,5.0,4.0,3.0,9,10
20.9,1,0,4,2,1.0,2.0,3.4285714285714284,9,2
21.46,1,3,4,2,5.0,2.0,3.7142857142857144,9,4
15.34,1,2,4,2,4.0,5.0,3.2857142857142856,9,4
26.31,1,1,4,2,2.0,1.0,3.5714285714285716,9,10
13.71,1,2,4,2,3.0,5.0,3.4285714285714284,9,10
6.59,0,6,5,2,4.0,5.0,2.857142857142857,9,10
8.71,1,6,5,2,1.0,1.0,3.4285714285714284,9,9
14.35,1,1,6,2,5.0,5.0,3.0,9,0
25.23,1,4,6,2,2.0,4.0,2.7142857142857144,9,6
15.7,1,5,6,2,2.0,2.0,2.857142857142857,9,4
12.57,1,1,6,2,3.0,3.0,3.142857142857143,9,1
27.16,1,1,7,3,5.0,4.0,2.857142857142857,9,10
24.26,1,6,7,3,2.0,1.0,3.4285714285714284,9,9
29.27,1,0,7,3,5.0,5.0,3.142857142857143,9,0
16.46,1,3,7,3,3.0,2.0,3.4285714285714284,9,4
4.44,1,5,7,3,4.0,2.0,3.7142857142857144,9,6
2.75,1,2,7,3,4.0,3.0,3.4285714285714284,9,1
6.55,1,0,7,3,1.0,5.0,3.0,9,7
12.05,1,1,8,3,0.0,0.0,0.0,10,3
24.68,1,3,8,3,5.0,0.0,0.0,10,5
25.04,1,3,8,3,2.0,0.0,0.0,10,3
8.35,0,6,9,3,3.0,0.0,0.0,10,8
16.47,1,1,9,3,4.0,0.0,0.0,10,1
7.53,0,4,9,3,2.0,0.0,0.0,10,9
3.13,1,5,9,3,3.0,0.0,3.0,10,5
14.85,1,5,9,3,2.0,5.0,2.7142857142857144,10,2
26.45,0,1,10,4,3.0,2.0,2.857142857142857,10,4
22.47,1,2,10,4,3.0,3.0,2.857142857142857,10,8
1.13,1,6,10,4,3.0,4.0,2.7142857142857144,10,5
10.96,1,2,11,4,3.0,2.0,3.142857142857143,10,1
13.7,1,3,11,4,5.0,3.0,3.142857142857143,10,4
5.84,0,3,11,4,3.0,2.0,3.2857142857142856,10,7
1.01,1,5,11,4,3.0,3.0,3.0,10,2
29.94,1,5,11,4,1.0,3.0,3.2857142857142856,10,10
7.38,1,3,11,4,5.0,3.0,3.4285714285714284,10,0
16.42,1,2,11,4,4.0,3.0,3.5714285714285716,10,1
14.73,0,5,12,4,4.0,5.0,3.142857142857143,10,5
27.01,1,6,12,4,2.0,3.0,3.2857142857142856,10,10
19.32,0,6,12,4,4.0,3.0,3.0,10,6
15.66,1,0,12,4,1.0,1.0,3.142857142857143,10,3
22.44,1,1,12,4,2.0,5.0,2.7142857142857144,10,4
28.68,1,2,12,4,2.0,4.0,2.5714285714285716,10,7
10.6,0,4,12,4,3.0,4.0,2.2857142857142856,10,5
17.25,1,6,1,1,2.0,2.0,2.142857142857143,10,7
4.62,1,4,1,1,1.0,4.0,2.0,10,5
10.97,1,4,1,1,3.0,1.0,2.4285714285714284,10,1
3.04,0,6,1,1,4.0,2.0,2.4285714285714284,10,7
21.2,1,1,1,1,2.0,2.0,2.857142857142857,10,2
17.01,1,2,1,1,5.0,3.0,2.5714285714285716,10,4
27.28,1,4,2,1,1.0,2.0,2.857142857142857,10,5
12.12,0,0,2,1,4.0,1.0,3.142857142857143,10,5
11.27,1,6,2,1,3.0,3.0,2.857142857142857,10,3
24.88,0,3,2,1,1.0,4.0,2.4285714285714284,10,2
7.19,1,4,3,1,1.0,2.0,2.5714285714285716,10,8
7.01,1,5,3,1,3.0,5.0,2.142857142857143,10,3
11.44,1,1,3,1,2.0,1.0,2.5714285714285716,10,5
12.15,1,2,3,1,4.0,4.0,2.5714285714285716,10,10
3.21,1,1,3,1,4.0,3.0,2.857142857142857,10,2
2.41,0,3,3,1,5.0,1.0,3.0,10,4
23.81,1,0,4,2,2.0,1.0,3.5714285714285716,10,7
5.88,0,2,4,2,5.0,3.0,3.7142857142857144,10,3
12.79,1,1,4,2,4.0,2.0,3.7142857142857144,10,9
15.2,0,1,4,2,2.0,4.0,3.7142857142857144,10,10
17.08,1,2,4,2,4.0,4.0,3.4285714285714284,10,1
1.03,1,4,4,2,2.0,5.0,2.857142857142857,10,0
21.91,1,4,4,2,1.0,2.0,3.0,10,5
24.83,1,0,5,2,3.0,5.0,2.4285714285714284,10,2
3.49,1,0,5,2,1.0,4.0,2.142857142857143,10,10
1.18,1,3,5,2,2.0,2.0,2.142857142857143,10,8
7.51,1,2,5,2,2.0,4.0,2.0,10,4
14.03,1,0,5,2,3.0,2.0,1.8571428571428572,10,1
14.13,0,3,5,2,1.0,1.0,2.142857142857143,10,6
13.45,1,0,5,2,3.0,3.0,2.0,10,6
18.65,1,5,6,2,2.0,1.0,2.0,10,6
17.66,1,0,6,2,1.0,2.0,1.8571428571428572,10,4
25.56,1,1,6,2,1.0,2.0,1.8571428571428572,10,9
25.72,1,3,6,2,2.0,3.0,2.142857142857143,10,4
12.5,1,4,7,3,5.0,1.0,2.4285714285714284,10,2
13.71,1,2,7,3,3.0,3.0,2.2857142857142856,10,2
20.29,1,1,7,3,2.0,2.0,2.142857142857143,10,0
14.1,1,3,8,3,1.0,1.0,2.4285714285714284,10,5
23.15,1,3,8,3,3.0,1.0,2.4285714285714284,10,4
26.98,0,3,8,3,1.0,2.0,2.5714285714285716,10,9
18.02,1,6,8,3,3.0,5.0,2.4285714285714284,10,5
9.25,1,3,8,3,4.0,3.0,2.4285714285714284,10,4
18.0,0,2,9,3,3.0,2.0,2.2857142857142856,10,7
6.85,1,5,9,3,1.0,1.0,2.857142857142857,10,9
3.74,1,2,9,3,5.0,3.0,2.7142857142857144,10,8
6.17,1,5,9,3,2.0,1.0,3.0,10,9
29.16,1,1,9,3,3.0,3.0,3.2857142857142856,10,1
12.39,1,2,9,3,5.0,4.0,3.0,10,7
24.2,1,2,9,3,2.0,3.0,3.142857142857143,10,9
27.03,1,2,10,4,4.0,1.0,3.7142857142857144,10,8
20.84,1,1,10,4,5.0,5.0,3.2857142857142856,10,5
23.71,1,1,10,4,2.0,2.0,3.7142857142857144,10,10
9.82,1,4,10,4,5.0,3.0,3.5714285714285716,10,0
13.46,1,5,11,4,2.0,5.0,3.142857142857143,10,5
27.28,0,5,11,4,2.0,2.0,3.0,10,0
21.02,1,3,11,4,1.0,4.0,2.7142857142857144,10,1
19.81,0,5,11,4,2.0,5.0,2.142857142857143,10,0
27.35,1,2,11,4,1.0,2.0,2.2857142857142856,10,8
20.94,1,6,12,4,3.0,5.0,1.7142857142857142,10,1
26.97,1,1,12,4,1.0,2.0,2.0,10,6
21.63,1,6,12,4,4.0,2.0,2.142857142857143,10,4
12.3,1,6,12,4,3.0,1.0,2.4285714285714284,10,1
28.01,1,2,1,1,3.0,2.0,2.5714285714285716,10,9
17.73,1,4,1,1,3.0,1.0,2.857142857142857,10,4
4.32,1,6,1,1,3.0,3.0,2.857142857142857,10,2
11.19,1,2,1,1,3.0,1.0,3.4285714285714284,10,3
16.83,1,1,1,1,5.0,4.0,3.2857142857142856,10,1
2.37,1,4,1,1,3.0,3.0,3.5714285714285716,10,4
20.22,1,0,1,1,5.0,3.0,3.7142857142857144,10,1
10.29,1,5,2,1,4.0,3.0,3.5714285714285716,10,8
8.89,0,6,2,1,2.0,3.0,3.4285714285714284,10,3
23.1,0,0,2,1,2.0,3.0,3.5714285714285716,10,10
6.03,1,1,2,1,4.0,5.0,3.5714285714285716,10,6
9.51,0,3,2,1,5.0,3.0,3.4285714285714284,10,5
6.56,1,5,2,1,2.0,5.0,3.0,10,9
4.89,1,6,2,1,2.0,4.0,3.0,10,10
4.08,0,5,2,1,4.0,2.0,3.4285714285714284,10,9
21.97,1,6,2,1,5.0,2.0,3.4285714285714284,10,0
29.69,1,0,3,1,2.0,4.0,3.142857142857143,10,1
20.72,0,1,3,1,2.0,5.0,2.5714285714285716,10,4
27.53,1,1,3,1,1.0,2.0,2.4285714285714284,10,7
22.52,1,2,3,1,1.0,2.0,2.4285714285714284,10,3
7.48,1,4,4,2,2.0,4.0,2.2857142857142856,10,1
22.05,1,2,4,2,3.0,5.0,2.0,10,3
8.58,1,5,4,2,3.0,2.0,1.8571428571428572,10,10
9.72,1,0,4,2,1.0,2.0,1.8571428571428572,10,10
20.2,1,3,4,2,2.0,1.0,2.0,10,10
13.25,0,4,4,2,2.0,1.0,2.0,10,10
10.88,0,3,5,2,1.0,2.0,2.0,10,4
24.83,1,1,5,2,2.0,3.0,2.142857142857143,10,2
2.46,1,0,5,2,4.0,3.0,1.8571428571428572,10,1
27.53,0,5,5,2,1.0,1.0,2.142857142857143,10,9
11.86,1,3,5,2,3.0,2.0,2.0,10,1
20.11,0,1,5,2,1.0,2.0,2.0,10,2
29.39,1,4,5,2,2.0,1.0,2.142857142857143,10,6
0.99,1,1,6,2,2.0,2.0,2.5714285714285716,10,9
2.99,1,3,6,2,5.0,4.0,2.2857142857142856,10,4
14.48,1,3,6,2,2.0,1.0,2.4285714285714284,10,5
9.83,1,6,6,2,2.0,3.0,2.142857142857143,10,8
12.0,1,0,6,2,1.0,1.0,2.2857142857142856,10,1
3.62,1,3,7,3,2.0,2.0,2.4285714285714284,10,8
2.51,1,3,7,3,3.0,2.0,2.2857142857142856,10,9
11.73,1,1,8,3,0.0,0.0,0.0,11,1
25.0,1,2,8,3,4.0,0.0,0.0,11,5
17.17,1,1,9,3,2.0,0.0,0.0,11,10
11.56,1,5,9,3,3.0,0.0,0.0,11,10
27.4,0,6,9,3,3.0,0.0,0.0,11,3
14.92,0,0,9,3,4.0,0.0,0.0,11,3
17.92,1,2,9,3,5.0,0.0,3.4285714285714284,11,8
14.06,1,2,10,4,3.0,4.0,3.4285714285714284,11,2
9.48,1,5,10,4,4.0,2.0,3.857142857142857,11,4
8.66,1,4,10,4,5.0,3.0,4.142857142857143,11,2
7.91,0,0,10,4,5.0,3.0,4.428571428571429,11,9
7.96,1,2,10,4,5.0,4.0,4.428571428571429,11,3
13.0,1,2,10,4,4.0,5.0,4.428571428571429,11,3
12.63,1,2,10,4,5.0,3.0,4.571428571428571,11,5
21.64,1,6,11,4,4.0,4.0,4.571428571428571,11,8
17.01,1,0,11,4,4.0,5.0,4.285714285714286,11,7
27.03,1,3,11,4,3.0,5.0,4.0,11,6
25.81,1,5,12,4,3.0,5.0,4.0,11,7
19.76,1,2,12,4,5.0,4.0,4.142857142857143,11,5
5.86,0,1,1,1,5.0,5.0,3.857142857142857,11,0
4.72,1,2,1,1,3.0,4.0,3.7142857142857144,11,0
3.6,0,1,1,1,3.0,4.0,3.4285714285714284,11,4
21.33,1,2,1,1,2.0,3.0,3.142857142857143,11,10
19.34,1,6,1,1,1.0,3.0,3.4285714285714284,11,0
24.79,1,2,1,1,5.0,5.0,3.142857142857143,11,1
20.66,0,2,1,1,3.0,5.0,3.142857142857143,11,2
11.73,0,5,2,1,5.0,3.0,3.0,11,5
7.34,1,6,2,1,2.0,3.0,2.7142857142857144,11,1
28.55,0,3,2,1,1.0,2.0,3.0,11,4
3.66,1,4,2,1,4.0,1.0,3.142857142857143,11,9
11.51,1,2,2,1,2.0,5.0,2.5714285714285716,11,8
10.79,1,0,3,1,1.0,3.0,2.2857142857142856,11,7
15.64,0,6,3,1,1.0,5.0,2.142857142857143,11,4
29.98,1,6,3,1,4.0,2.0,2.5714285714285716,11,8
18.22,1,6,3,1,5.0,1.0,3.0,11,0
9.88,1,5,4,2,4.0,4.0,2.857142857142857,11,2
16.37,1,0,4,2,3.0,2.0,3.142857142857143,11,5
14.11,1,2,4,2,4.0,1.0,3.4285714285714284,11,7
24.67,1,4,4,2,3.0,1.0,3.4285714285714284,11,2
3.82,1,1,4,2,1.0,4.0,3.0,11,8
17.86,1,1,4,2,1.0,5.0,2.4285714285714284,11,9
16.6,0,2,5,2,1.0,4.0,2.5714285714285716,11,8
27.08,1,5,5,2,5.0,3.0,2.7142857142857144,11,10
22.61,1,2,5,2,4.0,4.0,2.857142857142857,11,4
9.75,0,3,5,2,5.0,3.0,2.5714285714285716,11,2
3.64,1,3,5,2,1.0,1.0,2.5714285714285716,11,2
10.45,1,4,5,2,1.0,1.0,2.5714285714285716,11,1
2.46,1,2,6,2,1.0,1.0,2.5714285714285716,11,6
13.48,1,4,6,2,1.0,5.0,2.2857142857142856,11,4
28.71,1,5,7,3,3.0,4.0,1.8571428571428572,11,9
23.92,1,1,7,3,1.0,5.0,1.2857142857142858,11,8
20.7,1,3,7,3,1.0,1.0,1.4285714285714286,11,4
5.97,1,0,7,3,2.0,1.0,2.0,11,4
1.3,1,2,7,3,5.0,1.0,2.4285714285714284,11,10
28.16,1,4,8,3,4.0,1.0,3.0,11,2
24.06,1,3,8,3,5.0,3.0,2.7142857142857144,11,1
13.51,1,1,9,3,1.0,1.0,2.7142857142857144,11,7
10.32,1,4,9,3,1.0,1.0,2.7142857142857144,11,4
29.06,1,6,10,4,1.0,2.0,2.7142857142857144,11,5
7.32,1,1,10,4,2.0,5.0,2.4285714285714284,11,2
4.19,0,1,10,4,3.0,4.0,2.2857142857142856,11,6
28.64,1,1,10,4,3.0,5.0,1.7142857142857142,11,8
29.13,1,2,10,4,1.0,1.0,2.2857142857142856,11,7
16.99,1,4,10,4,5.0,1.0,2.857142857142857,11,7
5.2,1,0,10,4,5.0,1.0,3.142857142857143,11,0
6.85,0,2,11,4,3.0,2.0,3.2857142857142856,11,5
6.71,0,4,11,4,3.0,3.0,3.2857142857142856,11,7
15.57,1,4,11,4,3.0,3.0,3.2857142857142856,11,3
27.05,1,6,11,4,3.0,1.0,3.2857142857142856,11,0
5.71,1,6,11,4,1.0,5.0,3.0,11,7
20.03,1,3,11,4,3.0,5.0,2.857142857142857,11,7
21.36,1,5,11,4,4.0,3.0,3.0,11,3
12.09,1,6,12,4,4.0,3.0,3.0,11,0
7.01,1,6,12,4,3.0,3.0,2.7142857142857144,11,8
3.89,0,3,12,4,1.0,3.0,2.5714285714285716,11,7
24.32,1,0,12,4,2.0,1.0,3.142857142857143,11,10
3.93,1,2,1,1,5.0,3.0,2.857142857142857,11,10
25.74,1,5,1,1,1.0,4.0,2.5714285714285716,11,3
29.27,1,6,1,1,2.0,4.0,2.4285714285714284,11,2
11.7,1,2,1,1,3.0,3.0,2.5714285714285716,11,7
16.1,1,4,1,1,4.0,1.0,3.142857142857143,11,1
5.59,1,5,2,1,5.0,2.0,3.0,11,5
12.23,0,0,2,1,1.0,5.0,2.7142857142857144,11,2
18.56,1,0,2,1,3.0,1.0,2.857142857142857,11,4
26.28,1,1,2,1,2.0,2.0,2.7142857142857144,11,0
10.8,1,1,2,1,1.0,3.0,2.7142857142857144,11,3
15.48,1,2,2,1,3.0,4.0,2.2857142857142856,11,8
14.56,1,2,2,1,1.0,5.0,1.8571428571428572,11,9
17.04,1,5,3,1,2.0,1.0,1.8571428571428572,11,4
15.59,1,2,3,1,1.0,3.0,1.8571428571428572,11,2
19.3,1,5,3,1,3.0,2.0,2.2857142857142856,11,1
28.69,1,6,3,1,5.0,1.0,2.7142857142857144,11,2
15.93,1,0,3,1,4.0,3.0,2.4285714285714284,11,8
2.49,0,2,4,2,1.0,1.0,2.5714285714285716,11,3
9.14,1,4,4,2,2.0,2.0,3.0,11,9
12.94,1,4,4,2,5.0,1.0,3.4285714285714284,11,4
6.36,1,1,4,2,4.0,3.0,3.7142857142857144,11,1
7.53,0,3,5,2,5.0,5.0,3.4285714285714284,11,1
11.99,1,0,5,2,3.0,4.0,3.4285714285714284,11,6
1.01,0,5,5,2,4.0,1.0,3.857142857142857,11,8
5.46,1,5,5,2,4.0,2.0,4.142857142857143,11,10
26.16,1,3,5,2,4.0,5.0,4.0,11,10
12.5,1,3,5,2,4.0,4.0,3.5714285714285716,11,10
26.94,1,1,6,2,1.0,5.0,3.5714285714285716,11,0
19.85,1,1,6,2,5.0,3.0,3.4285714285714284,11,6
3.22,1,3,6,2,2.0,4.0,3.2857142857142856,11,9
6.25,1,5,6,2,3.0,4.0,2.857142857142857,11,2
29.44,1,0,7,3,1.0,4.0,2.4285714285714284,11,0
6.89,1,2,7,3,1.0,4.0,2.0,11,0
3.06,1,3,7,3,1.0,1.0,2.4285714285714284,11,2
23.12,1,5,7,3,4.0,5.0,2.2857142857142856,11,2
